Feature,TF-IDF Importance
strike,13.23692599268818
so,13.12137785003824
my,13.019187617921881
quot,12.996864317266166
three,12.963727321797169
any,12.90808875517576
operation,12.801227213494691
access,12.795651851460237
nations,12.735946751030616
jewish,12.726558870143275
only,12.691100647882799
week,12.583909766800101
advertisement,12.533549014842563
000,12.51668417677817
first,12.516197897731216
called,12.49774288241541
students,12.494728448625885
civilians,12.458616704915942
verify,12.371823739645142
him,12.32253521655453
do,12.289358609417679
1,12.269142312660211
please,12.19114794979667
ministry,12.066441784642087
media,12.05083664683424
area,11.997033208140014
country,11.901808746499109
thank,11.872596564208514
patience,11.862861294832307
monday,11.813326364777897
fire,11.763568996924135
those,11.627006859451315
months,11.626458149610777
march,11.60768321624086
under,11.553455510005639
statement,11.546171129411082
tuesday,11.345027106702815
health,11.310456903162494
conflict,11.270663030597326
back,11.257562311553249
added,11.237354827434116
terrorist,11.210235374598682
news,11.209691911731053
end,11.193016686341696
most,10.969364831535882
political,10.902574433523242
may,10.895034680579958
food,10.803394403509124
report,10.752977889976231
before,10.752624755852736
response,10.74832603075849
least,10.745051958836997
did,10.694489651710313
reported,10.692005070562347
northern,10.677916439233616
things,10.662285093612377
leaders,10.658546178280716
2024,10.64388753381283
wednesday,10.598588731701621
stand,10.574676418620728
protesters,10.549380807299421
days,10.546861451502854
part,10.537880259845593
these,10.515727607679153
law,10.498452192338716
family,10.495165631104657
held,10.476769024919406
official,10.469184403899654
made,10.394845560870221
benjamin,10.385765247661407
because,10.338975886114286
sunday,10.257160652388055
want,10.226040006437383
should,10.181303567333295
agency,10.173808098833133
still,10.170735693173086
territory,10.086450626681776
foreign,10.066097995677723
years,10.047179880217865
just,10.045106379196769
iranian,10.017815870082133
month,9.984147095210266
israelis,9.981467245049629
around,9.970048443629754
already,9.939737268559739
soldiers,9.876541281546178
near,9.869875109584408
even,9.860655210355961
council,9.851578473382109
saturday,9.834884391713834
say,9.816519363613594
both,9.797294214157052
through,9.721946000252792
then,9.72127186241698
egypt,9.662728084403687
long,9.653875158379863
taken,9.646777014863948
several,9.629200580692672
ndash,9.601687645656153
four,9.597236468727887
like,9.577192851954221
old,9.548115594972847
east,9.545436104397337
national,9.452166690909948
right,9.423762640794262
another,9.416571486034435
home,9.368081481755011
release,9.322545458990582
across,9.314473461697997
such,9.28961164807145
occupied,9.288237803024053
uk,9.240851396421522
south,9.237454631233142
way,9.235044626036766
friday,9.215064917068823
saying,9.21497776882325
countries,9.214532225628927
women,9.149616636949261
ground,9.058304690837707
house,9.043675541827945
thursday,9.040757900985632
weapons,9.02579628233229
public,8.997761722552527
strikes,8.943266456769356
well,8.8961760587059
take,8.887249355096419
central,8.865761722226567
palestine,8.854478742631308
peace,8.79569173385714
launched,8.758809003207515
members,8.735218677050621
decision,8.725182504716146
joe,8.714013435910404
arab,8.711593012811297
protest,8.70616566705132
violence,8.675533400594372
very,8.615601355237555
washington,8.555801363222358
groups,8.539086609428407
workers,8.521025278112907
terrorists,8.516941383802667
run,8.494636799957213
general,8.443946361869822
party,8.395617198831047
defense,8.388294330297267
need,8.388031312424008
chief,8.376602631702012
used,8.30257533163938
thousands,8.298405783312628
senior,8.282599498098898
plan,8.280817900612199
following,8.242502921164984
began,8.224620222997126
families,8.203085642010999
killing,8.190575728658663
order,8.130264289534693
hostage,8.10415086071957
found,8.097661348239606
april,8.086222194039081
without,8.080916259147372
pressure,8.011243028967067
rights,8.009607120070704
down,7.997616015873719
offensive,7.916383483842161
six,7.905278778376135
others,7.896069826133116
pro,7.877395341687539
armed,7.867249791078453
place,7.860016871042563
off,7.8364303141931755
number,7.830961822518614
must,7.829931960667039
warned,7.827649967957728
syria,7.806170149000758
having,7.793656002776627
return,7.792836449839861
gantz,7.780663984366903
amid,7.764191559388134
arrested,7.760608105439175
rockets,7.751822968537797
fighting,7.7469805449625895
situation,7.742440705844538
pa,7.691927351282504
resolution,7.647787690053251
islamic,7.642528731688302
reports,7.62752742604914
human,7.623060303422938
recent,7.583408002590298
secretary,7.552704426984264
death,7.524444261697103
later,7.522482654057817
post,7.48875131037498
full,7.467059472844629
army,7.463981295943781
blinken,7.45547997479256
million,7.445638719940782
fired,7.432149884395226
administration,7.430759324786193
night,7.416818329601446
campaign,7.399264779974589
american,7.394599374024092
video,7.380854323020217
troops,7.36558387192364
weeks,7.3636140941394945
displaced,7.362304588276464
me,7.319384492868029
work,7.316750898927824
medical,7.314341764580834
released,7.313202600622988
among,7.3086641673190975
former,7.284742031861928
building,7.269992269167829
defence,7.251692983166256
200,7.248113106901326
middle,7.22743341563756
get,7.222779979985336
protests,7.216650274459102
community,7.215569929312288
however,7.184869959336968
announced,7.167385451763
campus,7.163350420646391
enclave,7.161880395553023
cabinet,7.155966412228659
crimes,7.137839067127707
crossing,7.125500513158669
camp,7.124724386383085
meeting,7.123609523239569
led,7.104735001146209
go,7.10349055052044
earlier,7.100513335003079
civilian,7.0991573916256225
proposal,7.097214193676481
see,7.095699721675189
move,7.043827144224608
hit,7.038714356859603
set,7.03735564753162
left,7.024988832730744
leader,7.006565496357633
force,6.99322037154383
north,6.984166258363668
staff,6.938646057291102
along,6.9370019237031215
far,6.933116753616008
talks,6.927958294672318
operations,6.920918956360363
article,6.918337735844627
incident,6.918205486258863
come,6.916794654990473
office,6.892999681472704
aviv,6.875548236632783
further,6.862882551787915
tel,6.849927101678467
much,6.849728112190044
region,6.839633530313682
until,6.818694085236614
seven,6.78389736243583
help,6.776462651435179
tensions,6.775353872790289
came,6.762483149256014
took,6.72808944700172
stop,6.717930716599659
account,6.662587686269346
despite,6.650941038736801
next,6.6509103152454285
hours,6.648539767967208
member,6.642406208762768
ben,6.633873621440309
clear,6.626191802298703
latest,6.62375925553041
unrwa,6.593075226450687
re,6.537045240879995
missiles,6.484971105660285
top,6.475811156677987
asked,6.475474616593659
make,6.471934850161394
icc,6.471483724640066
head,6.470949740004853
land,6.462270010254779
start,6.458178105273424
khan,6.44628844346289
past,6.444515674025074
life,6.427745750534426
know,6.422904203744986
does,6.419851377180529
dozens,6.414336946958047
intelligence,6.401359616955171
enable,6.39122488077661
ago,6.390639874332329
york,6.371584765716022
assault,6.334337507189123
genocide,6.330793771069354
whether,6.302356552758723
put,6.289339304430728
lebanese,6.285708921408278
injured,6.282327436240272
officers,6.273600310512297
prisoners,6.272160681895754
action,6.25680097185869
content,6.243054519372415
student,6.242138020425444
morning,6.2193802007040295
taking,6.208128359805412
exit,6.187028269871954
authority,6.166730097389902
areas,6.159104389731056
seen,6.153951999250238
hundreds,6.139813668929749
continued,6.133130972103858
arrest,6.131568592582808
social,6.103443540075704
accused,6.091526572875655
settlers,6.081671856687539
immediate,6.053284205983655
jordan,6.044945353662812
investigation,6.036436853994578
jazeera,6.024689765171965
five,6.020576787880485
man,6.006509182753893
white,5.97874079118494
few,5.958349553672899
trouble,5.958059672088298
attacked,5.95115120981519
settings,5.939103191927077
every,5.938746143184041
dead,5.935651150740112
subscriber,5.931120679282397
mode,5.9289194634865146
log,5.889584784365832
javascript,5.889584784365832
browser,5.889584784365832
andlog,5.889584784365832
subscribe,5.889584784365832
orsubscribefor,5.889584784365832
intoyour,5.889584784365832
shot,5.886821020000647
retrieving,5.885585812765414
drones,5.882931318794382
reader,5.882869394665925
large,5.8766538661662
trucks,5.867566518002545
30,5.860138480568018
eight,5.851484358492479
drone,5.848820512055837
wck,5.844984244682904
jews,5.826401012849981
bring,5.821396626865286
team,5.812239359609072
agreement,5.793279374894238
ms,5.7877120050512225
rocket,5.765880829765918
u,5.739669518159384
residents,5.737887318431322
met,5.71974009092527
criminal,5.717986412880024
call,5.711628193292367
sea,5.710845348810733
high,5.701350006531553
major,5.697029022786003
cease,5.695318824386617
abbas,5.668729857154955
calling,5.667489906223249
supplies,5.648095433823644
terror,5.644569980248676
missile,5.637410318970839
school,5.637273519055696
jihad,5.624335992510041
yet,5.586966981276832
organization,5.583354007868537
control,5.5687954155504515
again,5.560643570126004
second,5.552844476725857
qatar,5.549548650696024
expected,5.548142435937787
within,5.5471749129620855
supported,5.54562372392417
egyptian,5.534892101052143
towards,5.522746009366797
face,5.51191407848883
outside,5.5077360082124125
described,5.502332183269942
european,5.471567940251468
justice,5.4660515001570875
2,5.438959720229475
don,5.433322826983802
bodies,5.4285308625001365
going,5.427937937325961
use,5.42688064332589
same,5.412591507457226
efforts,5.411486034165392
authorities,5.407460826772944
issue,5.401316613058141
famine,5.38414634859775
destroyed,5.382816765509377
spokesman,5.370462594235927
homes,5.3530179941692895
mother,5.34960520719259
10,5.338742263917492
holocaust,5.313113220343392
gvir,5.30874555714362
leave,5.284189925908421
shifa,5.278148621899219
m,5.276890383958725
diplomatic,5.258979815150416
ongoing,5.251423586095554
arms,5.24232158432949
think,5.239244836382394
own,5.235892295109724
confirmed,5.219997817458209
based,5.207434959225378
unit,5.193131385123443
died,5.187024691164051
london,5.182129258696793
story,5.161662962160961
inside,5.161618096194508
hamaswar,5.160766852173042
open,5.158503180711538
western,5.146962990753566
early,5.146447462581519
x,5.132293689466968
event,5.12886420526377
working,5.124486778273819
show,5.123899555496324
men,5.122838787925603
carried,5.115468273890206
convoy,5.106094314680424
backed,5.105523922946938
able,5.1053535755074675
reporting,5.10005961099765
spokesperson,5.1000262522655975
vote,5.071122870354465
wounded,5.059289661312967
point,5.052573477271035
abu,5.046035965464631
oct,5.022351016104105
encampment,5.0051314648427185
water,5.001615650075246
british,4.999567598824643
festival,4.993485576277112
plans,4.990743354610385
body,4.98983575275461
local,4.969434623263683
system,4.962044728399276
spain,4.943695738896323
comes,4.9360238783188235
adding,4.918336639214927
remain,4.895964982374249
growing,4.83381211555821
continues,4.830901803833107
raid,4.829661412912951
close,4.826068640062249
deaths,4.821750142050668
case,4.809687298871905
today,4.808957902627004
red,4.806018722424874
current,4.795784640344008
allies,4.790493882114636
side,4.785165120262084
significant,4.781167311475749
spoke,4.76372611715555
speech,4.763704226927704
targeted,4.738768658098648
using,4.730405936376179
trying,4.729456774885405
escalation,4.722559902896432
additional,4.7221124945106405
lives,4.7220799968286915
3,4.719761819198354
calls,4.71887491668242
each,4.713683181616424
important,4.7132206884822985
never,4.713207788849109
claimed,4.707509238716592
movement,4.688617777927138
main,4.687260355663786
become,4.683616249484794
election,4.6746759746270214
cannot,4.66574820228478
scale,4.651598075312634
due,4.65000425741078
gallant,4.647354452762195
went,4.644502822978341
fighters,4.632609668127666
threat,4.630978523128357
population,4.6287539566056735
allow,4.619727485847233
elections,4.61790745649516
anti,4.6088881759970395
coalition,4.603616971484408
possible,4.602769083868697
crisis,4.601530480326835
4,4.5997946651137624
refugee,4.597278540321793
destruction,4.594195328112749
center,4.583940901070731
free,4.5661678779167545
columbia,4.5560293142618065
gunmen,4.553359675895538
urged,4.5417104802242845
involved,4.54047757461074
policy,4.539636056055969
assistance,4.535852235464727
nearly,4.5349366197048555
known,4.5290225830722335
living,4.528978821972563
town,4.525395152096989
son,4.519168484708504
committee,4.5045109790378906
making,4.501637024589781
line,4.488367007449419
100,4.473799569064136
needs,4.472018193488032
ramadan,4.4653555996705885
terrorism,4.463961517577078
provide,4.46368173618969
together,4.462896567324149
journalists,4.460895030965964
away,4.45923735637371
parties,4.456626168243513
targets,4.452339466890878
conditions,4.44676100870158
prevent,4.445236307988065
jenin,4.433170541470239
future,4.431115087157964
hospitals,4.426866658988019
risk,4.424211846977678
visit,4.42203266832572
mdash,4.418368864104545
ireland,4.416259728226653
evening,4.411629293692435
deadly,4.4048365075534495
bill,4.392612331634241
different,4.385302267282304
saw,4.383567060002703
press,4.382639724766931
condemned,4.3822860203647895
parts,4.381328201157242
twitter,4.379960790149014
knesset,4.379682392485058
behind,4.373288195162101
co,4.3730703172261665
issued,4.371080661324297
damage,4.370472526193216
clashes,4.369595156240919
prosecutor,4.36480165871259
demands,4.361585836635288
sanctions,4.3614668389514675
believe,4.353432778507637
reportedly,4.348706087699236
send,4.346324471367959
director,4.3458760785658965
dr,4.341514649177763
previously,4.3410348410513455
warning,4.332233527501734
15,4.328015663483158
commander,4.32479599816404
dc,4.319347503636892
power,4.31330237771862
entered,4.310455943174138
campuses,4.3054459536644405
evidence,4.294076776285254
process,4.2884782401646415
committed,4.286983380909258
trump,4.286218354538377
actions,4.277734358735209
november,4.274287706223831
given,4.26106919159696
sides,4.2584554135656045
exchange,4.2531581413450805
speaking,4.249530187863248
negotiations,4.24819257756083
facing,4.240379975614247
temporary,4.235823902518835
footage,4.233475767430038
position,4.231807495007171
safe,4.227474639340314
warrants,4.2223053523498155
permanent,4.214094112117584
almost,4.209617859188419
leadership,4.2003593018266105
besieged,4.196510061681287
matter,4.195701094481537
wrote,4.192435876069457
kingdom,4.182044411435759
expressed,4.178387620286104
antisemitism,4.1741366328170955
union,4.173066182365732
ukraine,4.172724229344284
toward,4.160757141452087
showed,4.153201895899502
settlement,4.137345115911032
service,4.136124256128225
department,4.131277701404775
measures,4.121171581543108
included,4.113975238083317
change,4.108539098370219
published,4.108184912910661
needed,4.105872415782608
leading,4.103739295686658
consulate,4.102517273407088
something,4.091169704539893
heard,4.09114098430124
site,4.074827166976439
road,4.07374439179658
might,4.069838332126779
officer,4.066690660671421
role,4.064324100526737
too,4.058824665424636
ship,4.055348686268297
younis,4.050557017371035
40,4.047512868656647
13,4.043345582842448
safety,4.035892280428249
message,4.0283268916555395
hope,4.0185041189866135
vehicles,4.016487331138779
vehicle,4.013989615282609
reach,4.0014010473744985
father,3.9879432215314288
key,3.969243647444792
events,3.9637311872713834
continuing,3.962224958120063
college,3.9587781133933855
opposition,3.9568050706701614
special,3.9559760948865876
itself,3.9502012734601215
immediately,3.9497182530616093
victory,3.949179838281529
wing,3.943100891235318
civil,3.9391668835227334
ensure,3.930174625777719
majority,3.92733144640565
aqsa,3.91258319910799
why,3.9119650126243806
concerns,3.90949472606654
carrying,3.908297180031115
whose,3.902844870410105
ahead,3.902260320704182
germany,3.8921790405247974
protect,3.8865924633763567
wanted,3.88371159750881
affairs,3.8817614248898065
casualties,3.881217699329995
include,3.861953517844648
interview,3.8557363520137002
africa,3.85462802815956
citizens,3.835455794902759
give,3.8309715172867103
ceremony,3.825703014896286
haredi,3.820006548752874
address,3.815663368504424
though,3.809769366127708
good,3.8087005013877917
history,3.803474131291791
moment,3.8024361907454445
once,3.8024001408784587
20,3.8012552391328853
received,3.798677202720171
suffering,3.795224436569013
syrian,3.7920064925661463
hold,3.78850168504178
mission,3.7883991374883874
serious,3.785113375470621
series,3.7834647464589732
lost,3.7804209956596995
heavy,3.779893422175627
occupation,3.779694870591852
small,3.7749612086282647
resistance,3.773572889098278
started,3.771676517195049
alleged,3.7636305662502805
infrastructure,3.7618312641401186
likely,3.759341114998509
shooting,3.754901332157323
act,3.7546131502003486
david,3.7507851055223553
daily,3.74998473108871
everything,3.748439363822884
independent,3.7479333662907783
targeting,3.746880254803355
demonstrators,3.7199187312310324
sheltering,3.714308135984326
settlements,3.709361490099802
halt,3.7091568806644895
begin,3.7085470388320383
damascus,3.6975352085698994
pier,3.696122679456929
brought,3.6882336132720455
communities,3.6830075915270517
rescue,3.681949106342507
captives,3.6768244343509076
victims,3.675618055923749
claims,3.67222298662077
legal,3.6719534981624595
lead,3.6714413248169158
coming,3.6635196497416924
truce,3.6573005390294986
target,3.6445629421888563
best,3.6411703275497183
nearby,3.637637710737955
especially,3.6353184798880545
currently,3.634946994484045
increase,3.632860355392505
effort,3.631209447311621
demonstrations,3.6307492232257337
draft,3.630637783090073
little,3.626406965283814
throughout,3.6259605987152166
keep,3.6247931516042766
mostly,3.6174004782688662
regional,3.6144715997194385
am,3.613153417671358
funding,3.612995760387807
fight,3.6086354627769777
retaliation,3.6059710287419833
information,3.6048698709807416
12,3.5852184671376
ambassador,3.583322676475405
although,3.582748778428833
overnight,3.581933448832351
half,3.577616273560707
young,3.5763176493399875
tehran,3.5752850147011843
really,3.5733469936544013
24,3.565158978555102
18,3.564617726442638
hunger,3.546756048646239
happened,3.54341878499769
remains,3.538259478180587
emergency,3.5353373460946993
includes,3.5348759353756067
recently,3.533899407144412
ally,3.532729801534151
forward,3.528857236040594
allowed,3.526570842584719
rejected,3.5258453534332723
scene,3.523448833978349
icj,3.5227037553224103
ready,3.518312287944891
step,3.5135676537421885
always,3.510152041638082
village,3.5048758466125776
agreed,3.503980902040441
benny,3.4929059374371914
iraq,3.4928089051482134
mount,3.4906232998330404
threats,3.487988921365542
struck,3.483898098520112
25,3.482997208878334
appeared,3.482939561858137
conference,3.4822821613968404
muslim,3.481580644679188
mass,3.479117016945913
ruling,3.474851815522274
meanwhile,3.469818397481287
question,3.458358244358338
ve,3.450607595942587
respond,3.443684586774898
5,3.439491426358822
norway,3.4393843680887426
didn,3.438762742406828
congress,3.436863911103915
refugees,3.425454507191451
universities,3.4251773611297613
woman,3.4169505024557134
returned,3.4149881137326776
direct,3.4074572772091964
nuseirat,3.4046154326424536
real,3.400890560048173
find,3.398867966698295
game,3.398363757986446
tens,3.397794695108816
34,3.3976769864428893
russia,3.389740197047783
sign,3.385062787393708
feel,3.3811735381849286
happen,3.3746811163684236
shelter,3.3612053692311212
hand,3.360566521070681
solution,3.3596133549295195
enter,3.3595425642943058
14,3.3465510946592167
freedom,3.3464439145034044
responsibility,3.345267467800679
caused,3.337008704125256
charity,3.334374783991964
coast,3.3285864806444456
9,3.3252714081794146
com,3.322632657896931
threatened,3.319339323132333
2023,3.316333041314193
solidarity,3.3135871673343593
sent,3.310626755463161
gen,3.3089183876196095
soon,3.295241431299419
8,3.2915408104043804
critical,3.2794995128398994
criticism,3.276346106778115
great,3.2761137653689967
golan,3.275961508160674
late,3.27473673199765
balah,3.274585489322519
often,3.2744278730241567
music,3.27393569552864
capital,3.269229580430298
sources,3.2681351179907647
front,3.266053435511759
stated,3.2643753815580245
points,3.2638229071747014
pij,3.2630804917462735
buildings,3.2583678376252982
longer,3.258171358536058
antony,3.257050849163349
shared,3.24947365170534
strong,3.2472491963420937
won,3.2421804740146363
opened,3.2412726255335294
believed,3.238131804615489
appears,3.2378097007109217
arrived,3.235482007734207
car,3.235160556216322
complex,3.2339562954343046
instagram,3.230085347256759
invasion,3.2292895014223495
mohammed,3.2290119280226746
centre,3.225562007549652
organisation,3.2255120735255716
third,3.221226362812377
june,3.2211712321837656
announcement,3.218683507182824
ultra,3.218080820483037
friends,3.2135401254501197
11,3.20323219159651
services,3.199419845504651
reuters,3.197629909524599
posted,3.1962370303402
difficult,3.19533119156771
facebook,3.192142248996123
reached,3.1906736514226894
zone,3.1882445005553754
entire,3.188227569353561
flags,3.1872657699021496
orthodox,3.184900013768274
lapid,3.1843954563731143
whom,3.183417863225689
patients,3.182345849776036
planned,3.1764597441631133
themselves,3.1760845160007762
yoav,3.1751880818262603
haniyeh,3.1731348743535426
gazan,3.1714552609066784
sites,3.1694316983837036
45,3.1687971374924517
decided,3.16830019440786
nuclear,3.161555227553976
relations,3.1569622916260234
total,3.1559446018838426
activists,3.1538860465385308
leaving,3.1519228177215504
doing,3.1503765279339957
cost,3.149867473913416
planning,3.1454958576065755
base,3.141206382893653
secure,3.1400799530672883
weekend,3.1377263706410305
round,3.136823687687456
hands,3.13357954788872
mediators,3.132919715754478
deir,3.130133449667072
scotland,3.1296287403976026
arabic,3.1285893861172647
child,3.1266104131893115
fuel,3.123210789111427
settler,3.123048895826451
light,3.121522900089848
comment,3.12048962048699
economic,3.1156463477515692
tunnels,3.114890824787562
meet,3.110629177632607
focus,3.1102610341032157
remaining,3.1088404967711343
attempt,3.106859405978244
annual,3.106413622861789
seized,3.10467211725543
letter,3.0975400348495388
responsible,3.095884821798834
words,3.0916337855657123
network,3.0912101027887298
unprecedented,3.0906289132459417
global,3.0897334178534224
discuss,3.08871967115805
steps,3.0879960366367394
responded,3.0868085466829953
22,3.085868466041114
statements,3.0857031635447503
smotrich,3.0782502405776033
massacre,3.0767962634582604
launch,3.075727366107152
look,3.074379429699929
50,3.068619524377986
identified,3.0667008011481958
airport,3.060919927972692
aimed,3.056578218501523
wants,3.053032221068347
radio,3.0506089400432272
person,3.041136056993525
ties,3.0391058626962377
alive,3.037375392222853
route,3.0365291137528803
increased,3.0344728261085065
considered,3.0322421231740306
provided,3.0301063522379037
equipment,3.0293854695107036
issues,3.0229882905720755
read,3.021731988966088
6,3.0208287091973958
society,3.019474792247751
command,3.010009628297968
mahmoud,3.008369547550745
kitchen,3.007740963625206
35,3.0037818931146205
entry,3.0036011497327664
sought,3.0035283191580837
january,3.0034360929436343
running,3.002899698946901
approved,2.9950636984229173
nothing,2.985941956562804
suspects,2.9855600624000838
avoid,2.984419828281884
thing,2.983046981835364
everyone,2.981855015806057
rising,2.9807243928225944
various,2.978373347209676
followed,2.972642909252348
conduct,2.9683111299589497
treatment,2.957022324635035
try,2.949850818918053
moved,2.9467797204676636
companies,2.9435788190108205
hard,2.9427906896146823
ever,2.942661803712378
statehood,2.9410924017833415
result,2.9384578473292002
gathered,2.937161311244299
combat,2.9360259244742544
stage,2.931529781486206
heart,2.92844913797242
mark,2.926867659414422
similar,2.924980604854815
france,2.9248724636113637
passed,2.922117272674681
done,2.92015398887987
denied,2.919638028521901
instead,2.9193860944528582
harm,2.9106022422870037
regarding,2.9104097625501137
ordered,2.908663638847184
33,2.907930723138071
eastern,2.9066206742676255
failed,2.9060261115969124
hagari,2.9055070788157793
enough,2.9035337464395194
turkey,2.9021980087314634
means,2.8993190651705083
price,2.8988952026317714
created,2.896506090864316
violent,2.8850379903294483
publicly,2.882811253212575
field,2.8827607026444535
tried,2.882433066385547
21,2.8810383007964546
yemen,2.8780557520408516
americans,2.874965469792125
play,2.8744824436544056
gazans,2.872065380173626
repeatedly,2.86528727083604
raised,2.862889384902515
turned,2.858578619949429
largest,2.8575052449515295
destroy,2.8555915007452954
programme,2.855224312128448
kirby,2.854888078762163
got,2.854845215223733
fact,2.854159688447296
democratic,2.8529319034710925
agencies,2.8506051045216725
let,2.849809644760281
guterres,2.844927164714691
eurovision,2.8433197932309
kidnapped,2.842546106766737
relief,2.8420003587394453
prison,2.8417691734729167
31,2.840194390148201
previous,2.8339717325347644
zionist,2.8328049371803057
saudi,2.832721541292912
pass,2.8326426636694824
alongside,2.832197258477573
19,2.8317844068897697
mosque,2.8254239899472346
gave,2.823303178257455
term,2.820893170758853
el,2.820107886377653
tents,2.816954838915857
deep,2.816144244099836
via,2.812192656701414
less,2.8095302863421727
care,2.808015813556567
agree,2.803440649245949
accept,2.8009537268982903
500,2.80073737610816
religious,2.796747243146347
allegations,2.7938402592768345
present,2.792811706179646
lack,2.791747478907537
anything,2.7904818982221373
violations,2.7886579889641325
holy,2.787406709427392
militants,2.7870312632367003
deliveries,2.786673090511866
questions,2.7853826388484046
cut,2.780199221876595
flag,2.779720440534697
eu,2.7764480187481544
understand,2.776091541828665
voice,2.7753720036268956
join,2.7734159090668835
unity,2.7716579675573327
jabalia,2.769429642584126
either,2.7692414958082514
rather,2.767024951479583
tank,2.766061753744006
300,2.764706686714688
conducted,2.764408166488626
comments,2.764247451844227
territories,2.763476529669892
cities,2.7621233470065034
shows,2.761905772015309
complete,2.7616275558073022
concern,2.760997331998001
arabs,2.760285139452096
253,2.7576576522727545
survivors,2.754953763017286
bombardment,2.7513333768153867
cases,2.750095955119755
marking,2.748914923501577
de,2.7469716212798447
list,2.7458585681400947
level,2.7422102363520247
recognise,2.739902069420617
harris,2.7392814221335655
facilities,2.7377412047895233
source,2.736001208235315
injuries,2.7324135553774687
california,2.7309280489514145
build,2.730326479463123
potential,2.7294741496803545
hostilities,2.72338459979742
noted,2.7209700666490324
showing,2.720294578359856
impact,2.71949197785597
details,2.7190784628383615
better,2.7176179657916597
schools,2.7173956012497427
thought,2.7152309559021397
activities,2.713554807839308
name,2.7069536061065924
parliament,2.70600497614927
sheikh,2.7042544298321056
consequences,2.704245031058184
lawmakers,2.7023979740233117
getting,2.700310801113454
faced,2.698700199597029
tanks,2.6971114265662686
doesn,2.6928580364188455
lot,2.692628621364503
intense,2.6910144880451092
activity,2.6903107322914286
short,2.6896807904200255
establishment,2.6867568510602395
organizations,2.6840380530053833
cameron,2.6839215480053205
helped,2.683078808168214
december,2.682490442834436
trade,2.6792161592460846
moving,2.6742898413032976
demanding,2.673924540191098
claim,2.671391932464835
withdrawal,2.66966561029958
brother,2.663096182574534
positions,2.6599355088512313
bet,2.6585865846292176
warnings,2.653919934042095
quickly,2.6505754945797295
