Feature,TF-IDF Importance
among,7.337542763807565
administration,7.32241142969259
former,7.314595385537105
200,7.305679625011422
army,7.286570064417577
defence,7.281912280923521
middle,7.2727870041428595
get,7.2649151764255215
community,7.256716016385977
building,7.250384025481207
protests,7.246103933875252
however,7.235189830014797
night,7.21800569354421
announced,7.183362673055235
blinken,7.170836411417288
crimes,7.16266696907021
crossing,7.146659597152261
cabinet,7.143688279525293
earlier,7.143590702065259
go,7.142092064270423
led,7.137131986743905
see,7.133106981820358
camp,7.126367210339351
civilian,7.123266572114312
campus,7.122516385290589
meeting,7.106967251108396
hit,7.098985040768861
proposal,7.077958558257727
move,7.0697713989649635
left,7.068378016180401
enclave,7.062079704240296
set,7.055335020994683
leader,7.043054453379209
north,7.011970949201668
staff,6.988747011047622
operations,6.970075219851588
far,6.967480165783219
irans,6.963441246925048
force,6.9613238716937555
along,6.959646135850507
talks,6.955010752791461
come,6.954932371977388
incident,6.9184324285409815
further,6.915370001264083
article,6.912516371703923
office,6.895103601822501
much,6.893366178494095
aviv,6.874229549901503
tel,6.865334568384887
until,6.859731326761524
seven,6.823471595225184
region,6.814013613493824
help,6.808386152821496
came,6.799372972563704
tensions,6.79598797723903
hours,6.766785119726332
took,6.7643523057511175
stop,6.751682704975018
next,6.69014680572214
despite,6.680121704874507
clear,6.667001388362213
account,6.663750133502118
ben,6.6631905507873475
latest,6.65291996526331
member,6.625053929847318
missiles,6.598566494787488
asked,6.507946284884932
head,6.503331844889396
top,6.503197927380172
make,6.498982937588199
start,6.487220781500114
land,6.479360075782992
know,6.464420851689421
past,6.461387829296711
life,6.461006484576899
does,6.456997910469385
intelligence,6.4256398381894435
dozens,6.425311002004809
ago,6.419972250367576
officers,6.382859807621145
enable,6.382470787863616
york,6.376637941264736
khan,6.363672375456083
genocide,6.358643189825071
assault,6.356790518851125
whether,6.332981285805639
put,6.323489568208677
lebanese,6.316037349680165
injured,6.304817506887064
prisoners,6.299772350626282
action,6.292659391872471
morning,6.2558030119564805
areas,6.24632404269949
taking,6.244022247092353
content,6.2384526172107195
student,6.223916147020525
unrwa,6.207288709505145
seen,6.197877369771298
exit,6.175824258715735
hundreds,6.159649983756534
arrest,6.156593858321328
icc,6.153135558515598
continued,6.151980606683185
accused,6.130683302561276
social,6.128159372621929
settlers,6.119776383422776
immediate,6.0756660136586556
investigation,6.074105254099636
authority,6.068544791459617
five,6.044629966070253
white,6.008597424405034
attacked,6.005772466731477
few,5.98599609545545
man,5.984869702170499
dead,5.979415535334012
drones,5.974247653309407
every,5.962587858858735
trouble,5.946573262840552
settings,5.926997951810014
shot,5.924985950095994
subscriber,5.918300537813451
mode,5.917438684985867
large,5.912515862890552
jordan,5.911214827868489
30,5.890139404249633
trucks,5.883157630107793
jazeera,5.87777141967505
intoyour,5.877085939379922
log,5.877085939379922
javascript,5.877085939379922
andlog,5.877085939379922
browser,5.877085939379922
subscribe,5.877085939379922
orsubscribefor,5.877085939379922
drone,5.875927918092885
retrieving,5.8730949725049335
reader,5.870519343721663
eight,5.859147484404539
bring,5.85083387596229
jews,5.848338999812889
ms,5.8260227127014605
agreement,5.814573063788734
rocket,5.782606457460641
team,5.760952310137276
residents,5.753751003498103
call,5.744087814709962
major,5.732620080603767
sea,5.730037855322304
high,5.729590802191428
u,5.7263284412483575
criminal,5.725968871176573
calling,5.692083562256459
missile,5.68478560793421
cease,5.683705206145213
supplies,5.676113931014592
met,5.6737442960953075
terror,5.672569255860596
abbas,5.671582947098867
yet,5.6204795005487656
again,5.595484632667842
control,5.589027321871246
within,5.5762173031654125
second,5.575849675469167
school,5.566260412295649
expected,5.565327982994738
towards,5.558378776968908
egyptian,5.552322098268088
supported,5.551709805364808
described,5.540790171772575
outside,5.536428678009324
face,5.528579744996291
european,5.482012656614048
jihad,5.472188876066526
justice,5.468994601726543
going,5.466478976018762
2,5.452441833032307
bodies,5.451570760394785
organization,5.4509704211866445
use,5.448191426502039
authorities,5.437022527704955
same,5.432505288297665
efforts,5.427362518586482
issue,5.416356587375359
famine,5.413095273340394
destroyed,5.406310917374954
spokesman,5.398217629362318
qatar,5.382403712831866
homes,5.36775554810576
10,5.356583937403722
leave,5.318964668873292
wck,5.314481397913334
holocaust,5.296447269471179
diplomatic,5.296279307396755
think,5.286484157334377
shifa,5.282719369478937
own,5.278894583807787
ongoing,5.268668048165823
arms,5.263571742162651
confirmed,5.262231438554691
based,5.22835634335931
died,5.2269797487896135
unit,5.206965354927699
inside,5.1928236287131835
story,5.188710258773223
open,5.183886251900155
western,5.176096475150878
early,5.1687004139399395
x,5.167032475818462
london,5.155161923085632
working,5.154048653090513
hamaswar,5.14967430659677
show,5.145242364030342
carried,5.139665897142579
backed,5.135038453856459
able,5.1323480070638405
event,5.11456661381801
reporting,5.105418584109623
convoy,5.096664939246341
vote,5.089340498415827
gvir,5.0842450408440465
wounded,5.082490351222675
point,5.069528251512511
abu,5.058744301238746
water,5.02645234761549
plans,5.023150595525818
british,5.022707373148177
oct,5.0199537989664424
body,5.0165397293416945
encampment,5.013489786158002
local,4.9923710871949005
festival,4.982271715382198
men,4.980037123063199
system,4.9793035581204235
comes,4.959178130230041
adding,4.934919145792678
remain,4.928025998448651
mother,4.919384646255994
spain,4.917020054295859
deaths,4.851884789498427
close,4.850319000087684
allies,4.849897875340215
case,4.848322420674326
continues,4.842155844099605
growing,4.838363995388248
raid,4.831113770114009
red,4.825633574978733
significant,4.818512067170989
current,4.812075353449607
spoke,4.793928438841589
side,4.782067125459477
speech,4.766116652042047
escalation,4.7657050338698665
trying,4.76520513762233
targeted,4.762430223786106
using,4.751624447814952
never,4.745656234712593
additional,4.744803354646631
calls,4.739631686732996
each,4.739151677401272
lives,4.737923555648999
important,4.737461998662624
3,4.731158029555129
claimed,4.729247657348396
hospitals,4.724130683033231
become,4.704919511457649
main,4.69977130522975
scale,4.6871522548216324
cannot,4.685525967821621
due,4.6826741592641055
election,4.6816649231586585
went,4.666455234068927
threat,4.655052016745119
fighters,4.653869269817604
population,4.652054912133738
today,4.645505828221916
possible,4.640231409786445
allow,4.638198387463849
anti,4.633882605623389
elections,4.62938691632894
crisis,4.626184847530513
hamass,4.62118870105418
coalition,4.616302636896278
refugee,4.603158109033278
destruction,4.60286359136714
free,4.592662168076192
gunmen,4.590191801564096
gallant,4.57986397761889
urged,4.571086172310426
involved,4.568632014198672
policy,4.558477559000999
center,4.5580880024086
nearly,4.557434836543087
known,4.5517525863973916
assistance,4.548759636009524
living,4.546360853017242
making,4.514812857410617
journalists,4.508380852608799
line,4.503681698032775
spokesperson,4.502491780710541
movement,4.500508515233667
needs,4.492808036881608
100,4.492066989372484
targets,4.490845570056774
away,4.489648614089879
provide,4.48231652639994
together,4.479384427370249
terrorism,4.475977889510341
conditions,4.472524732791384
parties,4.467056448485376
ramadan,4.466349759903325
prevent,4.466062194641473
risk,4.453097350268774
committee,4.450348182838642
future,4.446732383496513
jenin,4.436972858647079
visit,4.4342039094490175
evening,4.434050567930468
columbia,4.431728883473328
mdash,4.4304947207320335
deadly,4.420121925644286
town,4.419838467943651
son,4.417615204460228
sanctions,4.415447090375976
saw,4.412900404869067
co,4.406811736416325
condemned,4.4032500691332315
twitter,4.401946755069063
damage,4.401227845896913
behind,4.400917698147082
different,4.400807428011476
parts,4.395640911201604
issued,4.394927083145313
bill,4.380050545856985
reportedly,4.378477240618261
4,4.377898294776011
believe,4.37524470385236
demands,4.375216858499551
clashes,4.375144086614531
previously,4.370318356921212
send,4.366518340829161
dr,4.364306468414783
press,4.362141296272922
commander,4.353302611847783
warning,4.352815954375064
15,4.342329260833706
director,4.34054111016373
power,4.334477133589653
evidence,4.325238457005647
entered,4.321643411611219
dc,4.3159047512364195
campuses,4.311498500485666
sides,4.310388064662274
committed,4.308415275268049
actions,4.301970314781909
process,4.300701020092339
knesset,4.293564102211038
speaking,4.285702089932081
given,4.28491430008392
ireland,4.270485166051869
exchange,4.269250934410329
negotiations,4.2608585939584165
prosecutor,4.260375956671334
footage,4.257532173790124
position,4.254011019504479
safe,4.251088418463364
facing,4.250391750619319
temporary,4.246751360964198
almost,4.243162133856087
warrants,4.241418437025356
permanent,4.228244512042728
wrote,4.216007561130694
november,4.213780595786195
matter,4.212647146358879
antisemitism,4.192675821223864
expressed,4.191002258524724
besieged,4.1906447308349515
trump,4.187065004323252
kingdom,4.177445062916108
showed,4.174059516556436
ukraine,4.170827618184562
leadership,4.164539845997819
toward,4.161768531947545
service,4.146642024209223
consulate,4.144021514712554
included,4.139403496281462
measures,4.13862242519753
published,4.133992911599781
re,4.133257498036712
change,4.131748233070045
heard,4.129777382494552
needed,4.129546422680045
gazas,4.125692742340924
leading,4.121737234184179
something,4.114599703222526
might,4.099616682023951
settlement,4.091866992720778
site,4.091059595525679
role,4.086042768622443
road,4.0850108018371
too,4.082877158232082
40,4.068681699143295
13,4.062328445484103
safety,4.054203010539069
hope,4.051909303311126
department,4.040471491882704
message,4.0382451773202686
vehicle,4.0365174194297815
vehicles,4.029352588907619
reach,4.0227250458685555
union,4.02065077639045
younis,4.020024885109099
father,4.017629033143129
officer,4.005931388010384
events,4.00121008333605
key,3.992100239439343
itself,3.9761733939682884
continuing,3.975184360558553
opposition,3.9700650352865106
special,3.9658174279798515
college,3.9646328063637513
victory,3.9642145968078792
immediately,3.9608445562903114
wing,3.9605739222366445
civil,3.9476403027913087
ensure,3.946945930028584
majority,3.9443270522594265
why,3.929463549968872
concerns,3.9269567415169933
carrying,3.925075368707856
whose,3.9203112629497543
ship,3.917441699424509
ahead,3.913279159839993
wanted,3.905134013796322
protect,3.9044568463079727
casualties,3.9020831890698737
affairs,3.8901881557108346
include,3.8826232513248233
interview,3.880902467255424
aqsa,3.8671185934260355
give,3.8484419381506094
citizens,3.847031535741186
ceremony,3.837523031033096
good,3.836269108868018
address,3.8357893293493315
though,3.832570006603803
20,3.8305159705880625
haredi,3.825119873668063
syrian,3.8246897575218717
once,3.824115363034732
germany,3.820428865414673
suffering,3.8154147231907634
received,3.8151942216293486
history,3.8134078053428597
mission,3.8127847109632738
serious,3.811150095196243
hold,3.8060273762262637
series,3.8015184793536614
lost,3.7991837361656984
started,3.79706272270543
small,3.7916350321380707
heavy,3.7907560301227314
occupation,3.7861111655032116
moment,3.77937773522981
shooting,3.778761678938162
act,3.7780743024966124
alleged,3.77723673164166
infrastructure,3.7762419585612905
targeting,3.76852784576005
likely,3.7677739118783053
settlements,3.7666542865747847
everything,3.7666284178951037
daily,3.763293138746891
independent,3.758758992728329
victims,3.7420876662975204
damascus,3.738192188785597
demonstrators,3.734472126908326
resistance,3.7291382880437576
sheltering,3.7233707432488257
begin,3.7179918320397056
halt,3.715977099044941
brought,3.702763485401741
communities,3.7012653491827527
claims,3.696656734551804
rescue,3.6928533679773943
legal,3.6918301711105133
coming,3.683518160201409
captives,3.683462562545471
lead,3.679178181245641
pier,3.6755585540374076
truce,3.6753025493792086
m,3.6708920899864363
target,3.670139495825172
david,3.6563118819695557
best,3.6543806779561017
especially,3.6522261868603545
nearby,3.6514576581184333
currently,3.6498768647933337
little,3.6491692279476364
demonstrations,3.6447803339208
mostly,3.6412050442827706
keep,3.6406483769055935
retaliation,3.640551023180575
throughout,3.6395898295218694
effort,3.63773024122717
increase,3.6365494217059986
funding,3.636510964736085
draft,3.6363286534127273
regional,3.6339471721152807
fight,3.6271274145472647
information,3.6263407222695925
12,3.6227387897785865
overnight,3.605533584870643
africa,3.60293021897021
really,3.6023383593224105
although,3.601570536323185
ambassador,3.5964545904964313
am,3.592120255302795
young,3.591494147055093
happened,3.578330918279299
half,3.5778099442948776
18,3.5748760148965038
24,3.569518652893864
remains,3.562435894194816
hunger,3.561352715709205
includes,3.554964905427587
emergency,3.5546695144363034
ally,3.551823155812942
recently,3.5480853409674413
rejected,3.5462191647617614
allowed,3.54500396825708
forward,3.534858842660406
scene,3.534645163427293
always,3.533652342587852
ready,3.526967103303298
agreed,3.524064175143256
village,3.517503919326907
step,3.511566023148984
muslim,3.5019202563067098
threats,3.501303846694452
appeared,3.499660835255325
benny,3.4994880018483183
struck,3.4992816397174793
conference,3.497170165769407
meanwhile,3.496172754178302
mount,3.495932050282141
25,3.4923193312833347
ruling,3.484094568216297
mass,3.4828357549433795
dont,3.4818075493321747
respond,3.47821245542826
question,3.470453386275202
congress,3.455190771798362
5,3.4549149716448238
icj,3.44295621036984
direct,3.439532633304402
universities,3.437341967261
refugees,3.434872937634913
34,3.432353926192054
returned,3.427425843703401
find,3.427021068826221
real,3.414394103824183
nuseirat,3.4075986783302508
tens,3.4074888298136528
game,3.405551051544191
sign,3.4042278033389324
feel,3.399791805831781
happen,3.395783423940745
norway,3.3933705790425965
hand,3.3864897935331433
shelter,3.3705488555169882
enter,3.3694700669827933
caused,3.3675899404776244
responsibility,3.3647122953598743
solution,3.364254084094726
14,3.3634174844934854
woman,3.3612161451725195
freedom,3.36095617029006
buildings,3.3428910982826006
governments,3.341793199755412
coast,3.336588879965956
gen,3.335637003053755
sent,3.334335763945674
2023,3.3327208625758735
threatened,3.328953240300013
9,3.3286161702986234
com,3.3281592612827935
solidarity,3.3268125922553082
soon,3.3175863060744146
8,3.2971131285325934
capital,3.289523482675217
often,3.2882246535884603
critical,3.2870064676425743
criticism,3.2863253358763567
front,3.286191554594255
late,3.2860999491129257
music,3.28561757400424
sources,3.2855492221353795
stated,3.284344678590791
great,3.2803034884450843
longer,3.274227242349254
strong,3.2741933055254733
points,3.2727858179645857
believed,3.272273825524569
antony,3.2693432241334985
friends,3.2670430902024274
shared,3.2656653816953702
balah,3.2594231670436935
car,3.259301537674225
appears,3.2564177576017803
opened,3.2548903205282196
flags,3.253893167670372
complex,3.2508244493780185
iraq,3.2486646000947883
mohammed,3.246749853942482
arrived,3.2467368490417883
third,3.2400495343948084
invasion,3.2377687690436527
instagram,3.229702132943536
nuclear,3.2274821750235594
centre,3.227375001003303
announcement,3.225978742662603
services,3.224430303618315
june,3.2239696074723474
ultra,3.2234709756569093
reuters,3.2207898791808027
posted,3.2161050135841167
facebook,3.21511265442977
pij,3.214554689654559
11,3.2143946136959047
difficult,3.211261736333801
ministers,3.2058669091810863
patients,3.1997515729302792
zone,3.1992010438836678
entire,3.199118921743056
whom,3.197778430833311
golan,3.19707036731654
yoav,3.1922452233894565
orthodox,3.188954684049265
themselves,3.188427516356288
planned,3.1867137526945126
45,3.1846388045881278
activists,3.184164592173805
decided,3.1828447556623614
reached,3.1820945235051723
sites,3.1798987355225385
gazan,3.1749248291783805
russia,3.173844248747449
base,3.1714400128569813
lapid,3.1713262862115186
doing,3.1702550760559345
total,3.16751770881317
relations,3.1661098031767825
tehran,3.1656751426037824
leaving,3.163491666650936
cost,3.1578605173581598
hands,3.154620896449114
secure,3.1539036313772253
planning,3.1505877771689166
organisation,3.1493128998779882
mediators,3.145620513794035
round,3.140885351236335
comment,3.1403101657227994
child,3.1391131686548825
fuel,3.1388368185359656
deir,3.134483588810808
light,3.1324438058809814
attempt,3.1278771959816267
settler,3.1252542856065983
meet,3.124376790884647
remaining,3.1240262100643617
economic,3.123399101341482
focus,3.1218881363060893
tunnels,3.1197654596931645
annual,3.116162385873675
unprecedented,3.1156283479834594
seized,3.114598502599531
words,3.1127051174615183
responsible,3.1097580210161433
letter,3.109496334357276
discuss,3.1022463043207082
responded,3.1017314378325214
global,3.1014693028130575
statements,3.0994843690431915
steps,3.0994578260745733
look,3.096992611167029
launch,3.096745538845546
weekend,3.095361333815826
massacre,3.0888036567020305
22,3.0880900915687306
identified,3.0835066455263758
don,3.079486462276092
50,3.078704353974648
alive,3.071836396700935
aimed,3.0709692948073037
wants,3.0706603494156623
provided,3.053562208436127
route,3.051711208474338
airport,3.048153048055525
considered,3.0478669323917678
ties,3.0426087650658125
increased,3.0424133686094508
equipment,3.0391900012827477
read,3.0336355226561027
person,3.0316148136405126
issues,3.0289728926944037
6,3.028959265443075
command,3.0259660934780026
kitchen,3.0257223627692595
society,3.023955789887079
january,3.023218735932236
35,3.02190594962985
entry,3.017268065234394
running,3.0157777981946294
suspects,3.014976602976829
sought,3.0096670371948497
approved,3.0069663418662063
thing,3.001375379168952
nothing,2.997668714680018
avoid,2.9955988507050764
followed,2.995148180396971
mahmoud,2.994114051041379
rising,2.98655732994146
network,2.9844792225082273
various,2.982098552763028
conduct,2.9814604708508323
treatment,2.973677348257608
smotrich,2.971316250508444
try,2.970824139143153
radio,2.9700073029926934
everyone,2.9680880298437518
haniyeh,2.9655460356030727
hard,2.9653050080972787
ever,2.959075744000917
moved,2.9572708317457765
companies,2.9550099542133488
result,2.95434711001799
denied,2.95350415670379
combat,2.949338799627397
gathered,2.946405099505838
heart,2.945987272010246
stage,2.9458819453136362
done,2.944925728832409
statehood,2.9388564064984273
33,2.938350698329692
similar,2.937243177199491
arabic,2.935482569254053
passed,2.9324260767542856
instead,2.93148940670827
hagari,2.9300300317894865
ordered,2.924067082496409
regarding,2.9224054109767432
mark,2.9196778323442363
enough,2.9194123709469397
eastern,2.9186202051794363
failed,2.9183362109058217
means,2.912905291919429
created,2.9126046250975044
price,2.9110927374700553
scotland,2.9093451414146716
tried,2.8960525109524897
field,2.8943199768552144
violent,2.891884865711428
publicly,2.8901477321478306
americans,2.8884615494845156
repeatedly,2.8859598123717456
gazans,2.8835183300277754
play,2.8815986935018274
21,2.8805975549701643
programme,2.878905610728505
raised,2.8779086342840716
kidnapped,2.876688428678687
destroy,2.8750447807426815
got,2.8750280519423415
fact,2.8746715421510975
turned,2.8734989180311543
largest,2.871735918052229
agencies,2.8638669680850453
democratic,2.8614015265566177
eurovision,2.8613739841204087
organizations,2.8585265599098912
prison,2.856979210141976
31,2.854845125335599
relief,2.852394993163707
guterres,2.8523453010572224
previous,2.850500725170896
saudi,2.848144412568607
gave,2.847963969234644
zionist,2.847901870664636
alongside,2.845626986837146
charity,2.841522904246887
19,2.8398834596747267
pass,2.837995086164814
deep,2.8373672600799806
via,2.828247526708156
term,2.8264694110015154
mosque,2.826251916573758
tents,2.8256162784845174
less,2.822687477870067
el,2.822600750499754
allegations,2.81884112000379
care,2.8184567137459955
agree,2.8126632511864305
500,2.8126278004484813
accept,2.811270540821103
anything,2.811071586769928
religious,2.810953627175639
lack,2.806701675532258
present,2.8018096830888495
deliveries,2.8008551418640426
questions,2.7988837489277985
violations,2.794565941373265
300,2.793594071384063
understand,2.792953258727572
militants,2.7902750862324694
cut,2.790020551560511
join,2.7891132560465106
either,2.788105585808383
holy,2.7871482307019595
voice,2.7861266490622207
comments,2.78558179557801
rather,2.784537430403071
253,2.7819921602097626
arabs,2.7805278125675366
conducted,2.779087144272283
tank,2.778789489474937
shows,2.7783215413042153
schools,2.7780722292659137
france,2.773571913777787
complete,2.773460318434326
territories,2.7729120478556397
concern,2.7727803730205145
cities,2.771247929350275
yemen,2.7699328547195776
unity,2.7645430903589405
facilities,2.7638775880012356
harm,2.7611916356963695
bombardment,2.7611100955621164
list,2.7596068447867683
cases,2.7583613256406965
de,2.757911260440161
survivors,2.7574158040202885
recognise,2.756208633422703
marking,2.751512978054731
injuries,2.7511428720711426
source,2.749997912891441
level,2.7492921294754833
details,2.7457840894340206
showing,2.7454331360445634
potential,2.7453944723383334
build,2.7423535440399824
im,2.7420913695548865
hostilities,2.737912762904786
turkey,2.7322188352461017
impact,2.7316228179774518
better,2.730434780545737
california,2.730163878409913
thought,2.729506469249379
name,2.729210346671007
noted,2.7289970172447533
activities,2.7263447729497243
getting,2.7129736573785865
consequences,2.712115605773875
sheikh,2.7115677269047387
jabalia,2.709451094537809
helped,2.708274973178733
faced,2.7074438093610755
lot,2.7074377955347377
lawmakers,2.7034831527899015
activity,2.7005877654253663
flag,2.7003619549375704
short,2.70011554285272
tanks,2.6991424035488905
intense,2.698347969179584
claim,2.698338593736845
december,2.6977035518072805
establishment,2.6959506801974267
trade,2.6950791768672797
demanding,2.6891108806293076
parliament,2.6880100213402556
moving,2.682725807938669
cameron,2.6814896864432924
withdrawal,2.6763455462506127
harris,2.6706649737444788
warnings,2.6687759283436403
