Feature,TF-IDF Importance
advertisement,12.820520528405845
part,12.794450870653819
lebanon,12.753322039960345
march,12.648592155620141
nation,12.506562414787291
please,12.47547306547513
so,12.45652337542841
him,12.447855816267147
jewish,12.414149660189674
target,12.41115776427689
member,12.390269414749033
first,12.372465940549937
see,12.295460908815047
three,12.27952012519571
back,12.250527123206227
thank,12.198121990194558
right,12.168025158504811
home,12.155372126558573
patience,12.107199828715
thing,12.020671056297713
show,11.967522596291653
even,11.955867850206788
ministry,11.935440741666048
begin,11.90472499321613
rocket,11.88825719484937
stand,11.809150940374485
agency,11.7490437791598
arm,11.644627193118131
those,11.636488083408194
conflict,11.548746341888448
monday,11.530615789196382
under,11.474233584968115
health,11.383176759690162
medium,11.352279287941668
launch,11.323092800761643
news,11.260015260381232
bbc,11.249764823491155
territory,11.16690488171423
response,11.13370943542959
political,11.081391675660013
protester,11.037896418530975
tuesday,11.037716848594906
party,10.940081422861166
soldier,10.93899147168252
least,10.914283553751694
may,10.890285777945593
most,10.879945864882002
order,10.838860750124532
before,10.813069565485824
2024,10.802121717982084
face,10.801910465975405
northern,10.794397821754716
get,10.759899368086726
move,10.731822661127916
return,10.730184312017814
food,10.716218150150384
warn,10.682168446143582
us,10.65096822519846
death,10.631066213447102
held,10.613825136145756
missile,10.602875423708072
law,10.560928135086725
benjamin,10.529480151344284
because,10.491652302794822
lead,10.4846344723868
weapon,10.42295418927505
campus,10.420047136824238
should,10.402100602673137
drone,10.331773474068127
wednesday,10.247377617080021
woman,10.238844802299935
still,10.232440271375639
foreign,10.188172363231779
know,10.182765074454073
way,10.167108584962465
just,10.159020012530553
ndash,10.133954121714726
national,10.123427018016487
near,10.120429602064448
issue,10.119707431569221
these,10.105776671853645
well,10.09895991568747
already,10.087604921968495
around,10.079399171189337
iranian,10.009429335076062
fight,9.937370811346836
far,9.9093005642619
occupy,9.898642726396819
sunday,9.88365210559228
ground,9.877376612704605
through,9.867820321296104
give,9.83011501800422
both,9.818047845096105
council,9.813917364755016
like,9.813617258227639
decision,9.784736182854816
start,9.599661029492172
several,9.594962849083078
post,9.594385018529982
across,9.537130892689506
then,9.502454420145208
place,9.497820470497132
such,9.497816658479543
house,9.491310396630595
saturday,9.480466998238605
community,9.421904941751043
east,9.397215726526237
four,9.316392114462486
carry,9.265802339324724
authority,9.26020709956711
worker,9.245135802453188
head,9.124979017819323
help,9.103880979697223
friday,9.094969289505388
officer,9.077971824946914
another,9.038577733796204
number,9.03462699302556
building,9.029918137344394
central,9.006441358343121
joe,9.004371526790413
public,8.908293713372272
talk,8.903345446864149
life,8.831941427665003
body,8.788940618368425
egypt,8.77560733939211
action,8.7729425053662
very,8.767650742866175
thursday,8.759924965419115
video,8.650925157834223
found,8.643154243749562
washington,8.623182658135184
demand,8.621464995187285
provide,8.609267672034353
thousand,8.567392762102688
resolution,8.554260247763924
down,8.50679357976868
ask,8.502400682882728
million,8.46907009448132
try,8.460947204441478
late,8.451392011874757
stop,8.438872913898496
chief,8.389862650688116
violence,8.381539718816757
arab,8.37938299439607
cross,8.373054481216347
peace,8.342995648600414
settler,8.33669550752789
senior,8.335116101876293
south,8.284228371435223
incident,8.268893276300396
campaign,8.238661954991747
pressure,8.2317019652518
defense,8.216314622951737
set,8.196698578773885
crime,8.163295602216214
remain,8.073627272577506
election,8.058328542226025
enter,8.026266564677318
must,7.991394671241693
meeting,7.9466359013142
others,7.93999012627606
camp,7.9275793822970435
situation,7.9108827870181235
offensive,7.888444751618266
amid,7.8810918941505
announce,7.870871406893797
large,7.862313123974575
point,7.857512453526886
allow,7.853406962756075
april,7.851523955275794
without,7.84692683546802
believe,7.825717237769286
human,7.780020319643005
administration,7.768635706741407
recent,7.733706017764794
american,7.7143574680120155
effort,7.708960434848661
event,7.691451729048365
islamic,7.688833251735147
hit,7.683147346963318
clear,7.633404859865172
appear,7.630355559929524
syria,7.63018435931976
defence,7.555863804529351
side,7.553629859526473
put,7.540725910580588
displace,7.523770066970086
account,7.5071526821286945
troop,7.489483268923805
assault,7.458164256983412
medical,7.456009286848009
proposal,7.440983328785697
reach,7.41208599867154
enclave,7.379352718176682
former,7.374368681110529
off,7.363742125215836
supply,7.3634863502135275
army,7.353118151460787
open,7.349244916594837
school,7.3444972295640225
vote,7.337938263961809
leave,7.327887337176726
night,7.326642621782998
accuse,7.306107709809175
me,7.30378402665368
office,7.276773002030472
uk,7.257664343699142
become,7.245883670153603
increase,7.242741699760451
middle,7.228213112416734
article,7.194477093091989
palestine,7.192540960622902
pa,7.180777274040764
tension,7.1805527020045625
al,7.164754133470941
expect,7.160252856448584
land,7.153900521975311
happen,7.109337311252312
later,7.083856366567205
refugee,7.078811539498246
organization,7.077360099320516
ally,7.068439032528682
enable,7.0663951710623225
among,7.065881652034485
shelter,7.035012116576921
hour,7.01771489663449
tel,7.004282967911892
along,6.987598620092892
bring,6.976978585308838
threat,6.968437981348085
vehicle,6.9503288078846275
cabinet,6.938268620268754
team,6.909728866870946
until,6.907183844964187
staff,6.8956322507246535
base,6.889770729428401
general,6.88730878494488
dozen,6.886276179791834
visit,6.882333750412073
settlement,6.865846747012378
gantz,6.840839018984473
blinken,6.819431586279683
question,6.7828734573075335
investigation,6.772016613419964
few,6.769799666547126
high,6.7443161021826326
much,6.724777153234373
raid,6.722031232326179
resident,6.707738933189043
next,6.665937087597519
act,6.657282790196435
damage,6.645589151719712
earlier,6.635424512244968
however,6.5720484410808035
change,6.5587291525290725
control,6.546077165408391
shot,6.5253531264271425
past,6.51727923296177
top,6.503070314689522
hundred,6.493226289642663
region,6.492856179923859
long,6.486199022261752
left,6.4858377941717125
wound,6.482164529314417
system,6.4794832954596835
north,6.477545302495857
truck,6.47273016447678
die,6.4582456440931155
exit,6.45396757074747
khan,6.449783029208594
york,6.433302759600356
aviv,6.427123123250252
icc,6.420061768128312
content,6.413594006683914
prisoner,6.404566854824584
convoy,6.404046271644393
agreement,6.392072648094331
full,6.3901401539812435
secretary,6.387342543294284
claim,6.375444925450349
six,6.34955802285004
cause,6.348385832660429
case,6.347410266477587
seven,6.345874811145265
whether,6.334250350806311
retrieve,6.325574444596954
intelligence,6.325010848045239
think,6.313562183351677
despite,6.30560865588206
genocide,6.289969170507607
respond,6.280376777575249
israelrsquos,6.258752767131679
ago,6.2569796767197765
urge,6.233270698194065
hamasrun,6.221972408033281
trouble,6.21284057663853
attempt,6.190753051905926
continued,6.175643867246691
injured,6.159210230735723
social,6.149403156201777
hold,6.149306068130736
immediate,6.149145362373428
sign,6.135624258332178
reader,6.122363306498624
unit,6.113039164210058
receive,6.109563436048163
write,6.093092560632083
position,6.087268801165052
site,6.074319011199667
run,6.061445707305856
criminal,6.054407982065861
mode,6.052737424533532
concern,6.044286263540457
setting,6.038826012557778
grow,6.031305972335135
story,6.028424715533162
timessubscribe,6.0194089561714526
orsubscribefor,6.0194089561714526
andlog,6.0194089561714526
javascript,6.0194089561714526
browser,6.0194089561714526
intoyour,6.0194089561714526
subscriberlog,6.0194089561714526
lebanese,5.994686348224795
step,5.983336695152025
service,5.973013054190966
fighter,5.923647689185961
propalestinian,5.889199308037411
man,5.884587856203694
express,5.865609056727953
every,5.862920924227849
confirm,5.856744041755038
unrwa,5.836291900616302
encampment,5.8355493491381045
morning,5.824720205252254
look,5.823150680818023
white,5.82281839287059
1200,5.772225518123158
condition,5.770927910768656
israelis,5.7499421243851945
address,5.746729301867854
press,5.733944265516037
major,5.728637980629948
agree,5.725310054102071
policy,5.724541034917399
second,5.722018152650422
conduct,5.715563981706019
met,5.710942958936321
mother,5.692748827731139
sea,5.686809999036344
within,5.671782785010834
prevent,5.6705852013505815
jordan,5.656225895410294
towards,5.645989540079251
commit,5.645974089473942
message,5.629480899286861
five,5.629407407788692
european,5.626831777275537
justice,5.612456079174445
condemn,5.60039757428873
described,5.5995125687029175
involve,5.579483051845746
dead,5.574849561312376
commander,5.5695941117141174
deliver,5.567597360306045
terror,5.537561768788581
yet,5.526282679052247
outside,5.518373082828428
hand,5.516578411282723
own,5.504393813764662
send,5.496263754526288
comment,5.4932876419222625
demonstration,5.49043605901274
spokesman,5.462981314803315
qatar,5.4607595079435365
water,5.43403178558847
jihad,5.40799738442006
m,5.387140325840092
ongoing,5.3801294955500945
destroyed,5.376879097357653
same,5.368367808761929
speak,5.3324636470853894
suspect,5.328174213922072
town,5.324945313094561
join,5.303874848571326
ship,5.299024960522365
movement,5.294615147847739
holocaust,5.283905089957467
line,5.27723339820169
israelhamaswar,5.274937672127308
center,5.2617185289977755
again,5.260939848025495
recognise,5.245583001025506
aim,5.243586351782797
mark,5.2423094698409205
son,5.241794398033669
risk,5.240048408587525
name,5.234799446793401
journalist,5.231232972056314
early,5.229196436517312
diplomatic,5.218990998850457
festival,5.218187404895683
famine,5.216429794353432
able,5.207326290765952
egyptian,5.206558826192793
reporting,5.201654352500889
rise,5.19577441174272
rescue,5.194410833284295
road,5.1715203499525675
suffer,5.157161285175873
wck,5.15652277671838
source,5.150338614588732
charge,5.1464921038805596
inside,5.144887989547233
men,5.124737380635023
flag,5.120573973167951
oct,5.118213240099695
warrant,5.104758017874323
local,5.083433732835008
eight,5.082840454153666
lose,5.081177797176254
western,5.074963671609564
london,5.065782266455673
create,5.055103508194031
citizen,5.046290686481785
speech,5.043591911104981
free,5.034311057365654
block,5.030758327388788
gunman,5.029137051024792
captive,5.026510321297194
mount,5.020054051171448
crisis,5.017125229222661
hope,5.001849279602201
protect,4.982091079406834
result,4.978723107931825
good,4.96861540653474
share,4.962528889879865
current,4.953363224108991
abbas,4.952969467431508
spain,4.95045482669487
abu,4.94893361063481
x,4.948190527801787
sanction,4.9354959262114475
feel,4.9123211005451495
exchange,4.912082879448682
power,4.906056712632929
spoke,4.8704946901103
population,4.868253849521777
never,4.859049630687819
claimed,4.856314101464065
tunnel,4.855383169479784
turn,4.854207515176991
rule,4.832516579945372
jews,4.8241163678622
measure,4.816119929371764
victim,4.797087146902881
matter,4.796429556308518
each,4.792762166770297
main,4.784151600540596
delivery,4.779137603644424
important,4.776672380991169
committee,4.7681015923827275
due,4.7651070005564495
push,4.759019181468712
organisation,4.757019211592116
significant,4.752270177474143
jazeera,4.7297862382722835
keep,4.723249448732543
british,4.722742700233573
reject,4.720621643163372
additional,4.720037030622257
seek,4.717381213164948
present,4.708310553052437
fear,4.692186844014948
serve,4.690858267557802
focus,4.6777052155452585
consider,4.648153309252873
columbia,4.647074585107599
alshifa,4.635790653083978
bill,4.627923826270331
ceremony,4.626650916447908
ldquothe,4.607382762257534
destruction,4.607370433772036
tent,4.604471130432823
drop,4.60274872649496
prosecutor,4.594509057448875
red,4.588301097433395
netanyahus,4.577899546253298
bidens,4.5747075767005665
nearly,4.54985305528609
ensure,4.541153571011218
coalition,4.537154837885577
view,4.5351245093259145
halt,4.5273814170257225
great,4.524600573008209
process,4.514802376208454
possible,4.5057207002602375
ramadan,4.49318976761243
living,4.49064756215424
company,4.470472297082419
saw,4.467978393898014
mean,4.467034274989076
dc,4.461717357501666
raise,4.461199568841771
spokesperson,4.459629961678117
street,4.45955934750219
gallant,4.456997630954407
achieve,4.455576699003295
decide,4.45459867126639
deadly,4.452249423654687
antisemitism,4.447127580068308
love,4.425661008011207
college,4.419849741754879
reportedly,4.4190353192063885
different,4.411706034837005
threaten,4.411302661611437
friend,4.4065147462730705
10,4.405889385611577
away,4.404674034888177
car,4.401157537570971
publish,4.383429405958966
dont,4.378353372192407
evidence,4.376056302592338
scene,4.372308332648972
besiege,4.372300413732896
kingdom,4.372102479797467
escalation,4.371884302395622
activity,4.3703027769736975
haredi,4.362702679553233
play,4.360882790437654
ireland,4.354484481034989
assistance,4.354210964078893
seize,4.3530701454996334
village,4.330119970792
previously,4.329786044047683
together,4.3253268705874275
negotiation,4.323017967990924
toward,4.311640325074847
role,4.309160302123202
temporary,4.306732616549193
murder,4.302319079888531
arrive,4.285488896112305
mediator,4.283427957995734
director,4.276846193208748
clash,4.267221347309154
moment,4.266536565379824
strong,4.262257639649344
find,4.2598889043571235
behind,4.255926575192893
november,4.255527182338926
word,4.245738707405668
big,4.245535817840766
direct,4.24090450105262
almost,4.23176148991804
today,4.231757993753186
flee,4.231559658288773
safe,4.22969235870009
defend,4.224777654613068
interview,4.222691206888302
travel,4.218895191777218
department,4.218179229021668
zone,4.21253871507189
draft,4.2115527537391015
tie,4.208565503672921
leadership,4.207452260064958
knesset,4.201373717709721
permanent,4.194015835777753
young,4.182143267966534
trump,4.171537322745361
30,4.164447889473191
harm,4.164189492090616
footage,4.162290372920806
mission,4.161438270902522
activist,4.1567342490081405
future,4.155009046859402
something,4.154105645995131
request,4.127899623941697
consulate,4.125246660347551
game,4.118174862238866
goal,4.101316487226017
key,4.095054793005008
100,4.093413749161075
might,4.093083802155237
idea,4.082388739407213
small,4.079767539000328
heard,4.071050493526802
union,4.070025470532129
father,4.069464219462731
old,4.069198155616197
special,4.0521212179198205
ambassador,4.047862150445604
level,4.03859949823122
ukraine,4.029744053864872
identify,4.021774662806637
review,4.0161620620725
jenin,4.016151680138581
shoot,4.007963389105553
tell,4.007501327123986
younis,3.9937534336744704
15,3.9899133867783254
allege,3.9820865538172145
dr,3.9807996557087892
suspend,3.977785502870411
civil,3.971232641824639
terrorism,3.9693112369777426
whose,3.960036525613504
challenge,3.9426433319933225
fail,3.9391938658542434
route,3.938921744450894
facility,3.9335445214773936
too,3.932861588373575
opposition,3.9304722536376775
note,3.9283459217314807
centre,3.9262778305156334
seem,3.9237347996756298
israels,3.902003776421093
safety,3.892040911744087
majority,3.884726660071616
representative,3.8836862084059223
bengvir,3.8796976464781245
series,3.871752509374551
transfer,3.8648770698150585
ahead,3.847430257722141
heavy,3.846619112741471
itself,3.8461169668807753
likely,3.8432556125833814
impose,3.834554313225847
cut,3.8313273979561626
why,3.830793377317339
independent,3.827605036149471
germany,3.82173884838293
tank,3.8212802434210884
history,3.8203721211450237
daily,3.809596221785557
immediately,3.807334056756185
casualty,3.801310757890094
infrastructure,3.7963454285484883
wait,3.7930914834432503
muslim,3.7831007779463017
serious,3.779042741548878
figure,3.7764763006985653
syrian,3.7697248639297753
africa,3.766241558511197
expert,3.7642853680276067
brought,3.7642055765428983
everything,3.762343471711015
once,3.7556031854858802
film,3.7362425598323683
especially,3.7358682355249084
really,3.7316847992041433
though,3.7307080683370835
mass,3.7219150926446987
regional,3.702760720904441
secure,3.6992184919669837
ruling,3.6981284713266827
militant,3.696098332940212
mostly,3.6879121567010036
truce,3.686643239464376
offer,3.685426657065893
demonstrator,3.6780675888730476
cover,3.6757743641117027
cost,3.675423712743313
legal,3.6650414988110382
guard,3.664314554858776
david,3.6610120198207654
currently,3.6570795925378032
criticism,3.655361507635528
emergency,3.6533344640253467
image,3.649207637124534
devastate,3.632482404108011
damascus,3.6275553684538004
always,3.6262872986896175
little,3.623846482697198
victory,3.623746350884942
forward,3.612904248177735
throughout,3.611762403057019
bomb,3.607373116319091
fuel,3.607284103519912
nearby,3.606670955182019
fund,3.6020989477976655
experience,3.5971042759913674
understand,3.5969871234184367
remains,3.595733240184841
regard,3.593493579113495
violation,3.5920164487192014
promise,3.5897775509008496
ten,3.587413112623426
voice,3.5866752929674033
prison,3.583549524153335
solution,3.5816246138238452
freedom,3.581463840398035
term,3.5811412780121827
pier,3.5804641323046678
price,3.579490500360514
evacuate,3.5787645884529975
responsibility,3.5787246980012597
benny,3.569894185431338
oppose,3.5690208160728725
complete,3.559969535804276
20,3.5553228535691193
retaliation,3.554546079675218
overnight,3.5510721143324915
funding,3.5507450783224987
information,3.544519793953924
list,3.542088681339125
hunger,3.540177838308379
deny,3.53513730206622
front,3.528003277652381
brother,3.5263608944434117
suggest,3.526302886894044
conference,3.5230119908347604
recently,3.5157936568833095
tehran,3.5139016293932577
announcement,3.513555774360558
struck,3.5114161711182037
crowd,3.501034583353659
relation,3.4957138042120524
destroy,3.4915065530359173
congress,3.4861099969919933
massacre,3.4773300359224564
patient,3.4698384981014665
charity,3.4650929240207566
field,3.461989401677215
ban,3.46133882773284
form,3.4607953817933943
remove,3.459976710299017
network,3.449478868733857
40,3.449257740399635
pause,3.445317376158913
ldquowe,3.439825715292665
reporter,3.426983168488602
best,3.426837203433385
prepare,3.4189052399262496
avoid,3.417805351301279
enemy,3.411240075862483
gather,3.4091313290091283
establish,3.4085374821742667
14,3.406554125701015
letter,3.404690835276492
walk,3.4021226811839202
approve,3.3962420618876585
minute,3.383194029461752
explain,3.3830893040160652
icj,3.375559774506624
occupation,3.375512718275731
stage,3.375224179088462
iraq,3.370199828506317
person,3.369428789428934
alaqsa,3.3691798139858093
watch,3.3665974035372206
ready,3.3656549713066086
declare,3.362590171941583
solidarity,3.3615241726845153
attend,3.3612224242816224
1,3.359190602292488
record,3.3566841867611967
resistance,3.351696776088124
complex,3.350131019298834
interest,3.349593024473223
pass,3.3490719690430164
sent,3.3485271660581595
blame,3.3413980190217867
often,3.3388896951376936
respect,3.337914611909606
norway,3.3361197364179778
lorry,3.3288627333647685
wave,3.3165817709076735
meet,3.3126588846089797
coast,3.3106045026840687
insist,3.307879038244823
12,3.3073722491482767
bad,3.306773563808702
antony,3.3067023066499472
partner,3.3005453492358847
candidate,3.2997002005488136
capital,3.2995421874677144
although,3.2910576212430454
critical,3.286620756887927
annual,3.2801983722215495
entire,3.2734732039637935
study,3.271383743300494
24,3.2691439067896737
half,3.2639764401864726
approach,3.2599743849886136
fall,3.2573079884361666
difficult,3.2530864044170973
13,3.24613672763893
russia,3.239278455211884
whom,3.2378528066463472
link,3.2373514376832784
facebook,3.233503367366257
light,3.233313040097064
heart,3.233292578326776
govern,3.232246598722933
impact,3.2305556519288507
fact,3.2277503711245497
instagram,3.225697730784149
planning,3.2245507535073963
music,3.224377349169478
ultraorthodox,3.2224152752806554
amount,3.209775411309685
yoav,3.2092219729229003
prompt,3.208453404667159
break,3.2072102394799193
rally,3.2010493097033246
surround,3.198582391985136
care,3.196016190282087
real,3.1929636442199656
round,3.1920514918720926
nuclear,3.191889226322391
individual,3.1915099209010016
doctor,3.1909615039897634
invasion,3.189205688278356
global,3.182117007650453
miss,3.179809361251363
mohammed,3.176909502111233
total,3.1756994005398447
command,3.169463274943758
gazan,3.162454639368101
themselves,3.1620766549867536
deir,3.1585235266419995
reason,3.156320244055819
contact,3.1528736855668873
economic,3.1479717715328963
discus,3.143858112133875
kitchen,3.1346770690287022
investigate,3.130147749622343
escalate,3.126852913821324
survivor,3.1212349332461025
soon,3.1202164645488484
airport,3.1165632532470355
unprecedented,3.112800982430549
celebrate,3.1080557945209417
accept,3.106479949185477
update,3.1057160150884173
pij,3.1039121104789325
longer,3.101106541241109
combat,3.1009116314638057
various,3.092929577900434
sale,3.0923245952839817
eliminate,3.091922580722999
require,3.091583827864109
project,3.086018442583359
program,3.083726382309815
welcome,3.0666597115039527
republican,3.059630393128764
june,3.0583713713945695
responsible,3.057809597879569
mahmoud,3.0512466199538437
lack,3.047037678818277
injury,3.0466243618208124
statehood,3.0450591394004523
relationship,3.0432585551012084
chant,3.0417322814362384
entry,3.0358228174533215
thought,3.0322216932812087
nuseirat,3.0298648648948077
reuters,3.028851298609917
weekend,3.0279607086433873
engage,3.025866700625457
pas,3.0244925610843083
im,3.007713541500084
expand,3.006441395572395
third,3.005532769966061
maintain,3.000974290699199
sought,2.997748790697199
bombardment,2.9948588694975786
pay,2.9945452642832913
development,2.9918862882535557
stay,2.991493238591085
programme,2.9906883737389984
2023,2.989212994016556
similar,2.9884669514735207
meanwhile,2.9813809679986933
radio,2.9784833631899934
stress,2.977937950335866
trade,2.973109620602977
represent,2.9730233953244816
propose,2.97248134406318
equipment,2.9685099033869884
25,2.963712160764348
detail,2.9632879932465683
nothing,2.9605368892190107
estimate,2.9594398912056357
locate,2.957581065999203
thats,2.952755285989042
hostility,2.949083815927611
win,2.942569225393772
turkey,2.941388018863774
arabic,2.9363502882208197
treat,2.93356704724146
treatment,2.9301520779872585
relief,2.926327200625341
saudi,2.92345615696298
affair,2.9231589292653477
allegation,2.9208092031097856
read,2.9187442642525494
kibbutz,2.918174481508515
location,2.9175616097750385
enough,2.9173530912549137
yemen,2.9126420876867383
option,2.9002332344236974
lot,2.9000992528232263
repeatedly,2.900064161431571
kidnap,2.897597352447414
everyone,2.896538902945317
delegation,2.892070707872327
itrsquos,2.8884080989147476
bet,2.8861441490012036
lawmaker,2.8861085203666335
society,2.8835558918365254
publicly,2.875663736718657
host,2.8728032532742747
democratic,2.8644720618363486
45,2.860379319120389
alongside,2.859851805370659
score,2.8580026869570636
poll,2.8553431688722903
violent,2.851556893356634
18,2.8495640749545577
golan,2.8475765161865927
religious,2.845456839742038
manage,2.8423773919548334
kind,2.840044410368113
holy,2.8350139630726434
green,2.8330346507744917
battle,2.8317249188873044
via,2.8289113546005016
gazans,2.824970734499585
sound,2.8249405514031367
anything,2.8221388762536734
failure,2.8215727759508793
scotland,2.8213690707733656
argue,2.8197378932551787
deep,2.815534830497824
port,2.8144297790232313
resume,2.8133467527294997
let,2.8132998573374413
january,2.8117534734818035
france,2.8091869995419745
refuse,2.806095675401964
alive,2.8031984779570944
consequence,2.80014419727632
potential,2.799885772408756
build,2.797254857064808
eurovision,2.796917627253682
riot,2.7961797275099602
baby,2.7950118718232484
zionist,2.79330988826825
less,2.7919122727872776
academic,2.7915081716119277
recognition,2.786285989365735
previous,2.786155576920934
eastern,2.784217137792158
harris,2.7754963465254066
mosque,2.7716725330065577
establishment,2.7695507849273393
song,2.767277483327277
neighborhood,2.767033933792204
22,2.766945505955459
california,2.764137160009692
museum,2.7638164743904667
instead,2.7628351200488486
11,2.762740848890284
parliament,2.7542232022013096
debate,2.751137011550744
possibility,2.7461405380697985
station,2.7436988732186616
shield,2.7424236587283075
flight,2.738247115010452
rather,2.7364306209131426
detainee,2.733255919713189
handle,2.7319461454979703
faction,2.728595875066078
photo,2.727694378660823
either,2.727644164991761
guterres,2.7270129315907754
abuse,2.717593802867646
withdrawal,2.7150815344168016
cite,2.7139545376687413
supreme,2.712229316059505
253,2.710070754346126
opportunity,2.708762459465716
intend,2.7071921193674413
lapid,2.7064424037820825
toll,2.699943495088716
channel,2.6996456620772773
explosive,2.69811088579842
separate,2.6958546244532995
trip,2.6870156782109955
intense,2.682892229113922
outpost,2.680426927417767
period,2.676147478122158
jabalia,2.6739104178453292
warning,2.6715746779278873
embassy,2.6709666631753106
commitment,2.6673735434759176
cameron,2.6651397223736826
hagari,2.6650242592864477
joint,2.6639831289837264
operate,2.66306708817235
unity,2.6591846112564297
spark,2.6559653717819356
reflect,2.6553305555412376
hard,2.651588210149927
deputy,2.6511401409120365
answer,2.6497723729228992
refer,2.6483647735809375
whole,2.6481580135603298
haniyeh,2.646956984362237
drive,2.6441728141653145
contribute,2.6421791454550303
mohammad,2.6417412792783073
decade,2.6391692432435963
reduce,2.632973294228044
course,2.6304003107787697
december,2.6274087033208926
division,2.6248434994601206
smotrich,2.623723490052367
quickly,2.623171226187942
intercept,2.621757986245777
increasingly,2.6214883910986546
problem,2.620163886603495
scale,2.6189459789708356
necessary,2.6170544331491623
export,2.614062309982609
picture,2.613504347001214
ismail,2.6133683223398174
supporter,2.61260467691104
age,2.6104378289530636
himself,2.6104103795825715
hearing,2.6067236485221454
eu,2.606553728606578
farright,2.6046456840651664
learn,2.6012711800958135
detention,2.5941559804003447
9,2.5931402357122626
battalion,2.592794659392616
politician,2.5871951646090796
multiple,2.5803580356605735
pull,2.580336520463861
struggle,2.5797699361190642
innocent,2.577617750438681
aircraft,2.577242788356539
labour,2.577157542451474
compound,2.576645960424184
hebron,2.575550517592866
airstrikes,2.5707340866451527
shin,2.562778122336207
hop,2.555594702837044
largely,2.550617234982682
restore,2.5496309479708597
50,2.548713344673431
criticise,2.5475510973131157
vowed,2.5450791699733513
coordinate,2.5446752629678375
lord,2.5442054371428084
divide,2.543793169041679
23,2.5428561758688493
twitter,2.5384628425503015
diplomat,2.5381629462087325
temple,2.5345111562765337
hamasled,2.533305156143326
parent,2.530963171580431
didnt,2.5294790226362656
directly,2.5280653878050243
girl,2.527938586470171
financial,2.527641063523568
sheikh,2.5263387155274097
door,2.523622244844141
